"id","fdc_id"
"17784","169373"
"17785","169374"
"17786","169375"
"17787","169376"
"17788","169377"
"17789","169379"
"17790","169380"
"17791","169381"
"17792","169382"
"17793","169383"
"17794","169384"
"17795","169385"
"17796","169386"
"17797","169387"
"17798","169388"
"17799","169389"
"17800","169390"
"17801","169391"
"17802","169392"
"17803","169393"
"17804","169394"
"17805","169395"
"17806","169396"
"17807","169398"
"17808","169399"
"17809","169400"
"17810","169401"
"17811","169402"
"17812","169403"
"17813","169404"
"17814","169405"
"17815","169406"
"17816","169407"
"17817","169408"
"17818","169409"
"17819","169410"
"17820","169411"
"17821","169412"
"17822","169413"
"17823","169414"
"17824","169415"
"17825","169416"
"17826","169417"
"17827","169418"
"17828","169419"
"17829","169421"
"17830","169422"
"17831","169423"
"17832","169424"
"17833","169425"
"17834","169426"
"17835","169427"
"17836","169430"
"17837","169431"
"17838","169432"
"17839","169433"
"17840","169434"
"17841","169435"
"17842","169436"
"17843","169437"
"17844","169438"
"17845","169439"
"17846","169440"
"17847","169441"
"17848","169442"
"17849","169443"
"17850","169444"
"17851","169445"
"17852","169446"
"17853","169447"
"17854","169448"
"17855","169449"
"17856","169450"
"17857","169451"
"17858","169452"
"17859","169453"
"17860","169454"
"17861","169455"
"17862","169456"
"17863","169457"
"17864","169458"
"17865","169459"
"17866","169460"
"17867","169461"
"17868","169462"
"17869","169463"
"17870","169464"
"17871","169465"
"17872","169466"
"17873","169467"
"17874","169468"
"17875","169470"
"17876","169471"
"17877","169472"
"17878","169473"
"17879","169474"
"17880","169475"
"17881","169476"
"17882","169477"
"17883","169478"
"17884","169479"
"17885","169480"
"17886","169481"
"17887","169482"
"17888","169483"
"17889","169484"
"17890","169485"
"17891","169486"
"17892","169487"
"17893","169488"
"17894","169489"
"17895","169490"
"17896","169491"
"17897","169492"
"17898","169493"
"17899","169494"
"17900","169495"
"17901","169496"
"17902","169497"
"17903","169498"
"17904","169499"
"17905","169500"
"17906","169501"
"17907","169502"
"17908","169503"
"17909","169504"
"17910","169505"
"17911","169506"
"17912","169507"
"17913","169508"
"17914","169509"
"17915","169510"
"17916","169511"
"17917","169512"
"17918","169513"
"17919","169514"
"17920","169515"
"17921","169516"
"17922","169517"
"17923","169518"
"17924","169519"
"17925","169520"
"17926","169521"
"17927","169522"
"17928","169523"
"17929","169524"
"17930","169525"
"17931","169526"
"17932","169527"
"17933","169528"
"17934","169529"
"17935","169530"
"17936","169532"
"17937","169533"
"17938","169534"
"17939","169535"
"17940","169536"
"17941","169537"
"17942","169538"
"17943","169539"
"17944","169540"
"17945","169541"
"17946","169542"
"17947","169543"
"17948","169544"
"17949","169545"
"17950","169546"
"17951","169547"
"17952","169548"
"17953","169549"
"17954","169550"
"17955","169551"
"17956","169552"
"17957","169553"
"17958","169554"
"17959","169555"
"17960","169556"
"17961","169557"
"17962","169558"
"17963","169559"
"17964","169560"
"17965","169561"
"17966","169562"
"17967","169563"
"17968","169564"
"17969","169565"
"17970","169566"
"17971","169567"
"17972","169568"
"17973","169569"
"17974","169570"
"17975","169571"
"17976","169572"
"17977","169573"
"17978","169574"
"17979","169576"
"17980","169577"
"17981","169578"
"17982","169580"
"17983","169582"
"17984","169583"
"17985","169585"
"17986","169586"
"17987","169588"
"17988","169590"
"17989","169593"
"17990","169594"
"17991","169595"
"17992","169596"
"17993","169597"
"17994","169598"
"17995","169599"
"17996","169600"
"17997","169601"
"17998","169602"
"17999","169603"
"18000","169604"
"18001","169606"
"18002","169608"
"18003","169609"
"18004","169610"
"18005","169613"
"18006","169614"
"18007","169616"
"18008","169618"
"18009","169619"
"18010","169620"
"18011","169622"
"18012","169623"
"18013","169625"
"18014","169626"
"18015","169627"
"18016","169628"
"18017","169629"
"18018","169630"
"18019","169631"
"18020","169632"
"18021","169633"
"18022","169634"
"18023","169638"
"18024","169640"
"18025","169641"
"18026","169642"
"18027","169648"
"18028","169650"
"18029","169654"
"18030","169655"
"18031","169656"
"18032","169657"
"18033","169658"
"18034","169659"
"18035","169660"
"18036","169661"
"18037","169662"
"18038","169664"
"18039","169665"
"18040","169666"
"18041","169669"
"18042","169670"
"18043","169671"
"18044","169672"
"18045","169673"
"18046","169674"
"18047","169675"
"18048","169676"
"18049","169677"
"18050","169678"
"18051","169679"
"18052","169680"
"18053","169681"
"18054","169682"
"18055","169683"
"18056","169684"
"18057","169685"
"18058","169686"
"18059","169687"
"18060","169690"
"18061","169691"
"18062","169692"
"18063","169693"
"18064","169694"
"18065","169695"
"18066","169696"
"18067","169697"
"18068","169698"
"18069","169699"
"18070","169700"
"18071","169701"
"18072","169702"
"18073","169703"
"18074","169704"
"18075","169705"
"18076","169706"
"18077","169707"
"18078","169708"
"18079","169709"
"18080","169710"
"18081","169711"
"18082","169713"
"18083","169714"
"18084","169715"
"18085","169716"
"18086","169717"
"18087","169718"
"18088","169719"
"18089","169720"
"18090","169721"
"18091","169722"
"18092","169723"
"18093","169724"
"18094","169725"
"18095","169726"
"18096","169727"
"18097","169728"
"18098","169729"
"18099","169730"
"18100","169731"
"18101","169732"
"18102","169733"
"18103","169734"
"18104","169735"
"18105","169736"
"18106","169737"
"18107","169738"
"18108","169739"
"18109","169740"
"18110","169742"
"18111","169743"
"18112","169744"
"18113","169745"
"18114","169746"
"18115","169747"
"18116","169748"
"18117","169749"
"18118","169750"
"18119","169751"
"18120","169752"
"18121","169753"
"18122","169754"
"18123","169755"
"18124","169756"
"18125","169757"
"18126","169758"
"18127","169759"
"18128","169760"
"18129","169761"
"18130","169762"
"18131","169765"
"18132","169766"
"18133","169767"
"18134","169771"
"18135","169772"
"18136","169773"
"18137","169774"
"18138","169775"
"18139","169776"
"18140","169777"
"18141","169778"
"18142","169779"
"18143","169780"
"18144","169781"
"18145","169785"
"18146","169786"
"18147","169787"
"18148","169788"
"18149","169789"
"18150","169790"
"18151","169791"
"18152","169792"
"18153","169793"
"18154","169794"
"18155","169795"
"18156","169796"
"18157","169797"
"18158","169798"
"18159","169799"
"18160","169800"
"18161","169801"
"18162","169802"
"18163","169803"
"18164","169804"
"18165","169805"
"18166","169806"
"18167","169807"
"18168","169808"
"18169","169809"
"18170","169810"
"18171","169811"
"18172","169813"
"18173","169814"
"18174","169815"
"18175","169816"
"18176","169817"
"18177","169820"
"18178","169821"
"18179","169823"
"18180","169824"
"18181","169825"
"18182","169826"
"18183","169827"
"18184","169865"
"18185","169868"
"18186","169869"
"18187","169871"
"18188","169872"
"18189","169873"
"18190","169874"
"18191","169878"
"18192","169879"
"18193","169880"
"18194","169881"
"18195","169882"
"18196","169896"
"18197","169897"
"18198","169898"
"18199","169899"
"18200","169900"
"18201","169901"
"18202","169904"
"18203","169906"
"18204","169907"
"18205","169908"
"18206","169909"
"18207","169910"
"18208","169911"
"18209","169912"
"18210","169913"
"18211","169914"
"18212","169915"
"18213","169916"
"18214","169917"
"18215","169918"
"18216","169919"
"18217","169920"
"18218","169923"
"18219","169924"
"18220","169925"
"18221","169926"
"18222","169927"
"18223","169928"
"18224","169929"
"18225","169930"
"18226","169931"
"18227","169932"
"18228","169933"
"18229","169934"
"18230","169935"
"18231","169936"
"18232","169937"
"18233","169938"
"18234","169939"
"18235","169940"
"18236","169941"
"18237","169942"
"18238","169943"
"18239","169944"
"18240","169945"
"18241","169946"
"18242","169947"
"18243","169948"
"18244","169949"
"18245","169950"
"18246","169951"
"18247","169952"
"18248","169953"
"18249","169954"
"18250","169955"
"18251","169956"
"18252","169957"
"18253","169958"
"18254","169959"
"18255","169960"
"18256","169961"
"18257","169962"
"18258","169963"
"18259","169964"
"18260","169965"
"18261","169966"
"18262","169967"
"18263","169968"
"18264","169969"
"18265","169970"
"18266","169971"
"18267","169972"
"18268","169973"
"18269","169974"
"18270","169975"
"18271","169976"
"18272","169977"
"18273","169978"
"18274","169979"
"18275","169980"
"18276","169981"
"18277","169982"
"18278","169983"
"18279","169984"
"18280","169985"
"18281","169986"
"18282","169987"
"18283","169988"
"18284","169989"
"18285","169990"
"18286","169991"
"18287","169992"
"18288","169993"
"18289","169994"
"18290","169995"
"18291","169996"
"18292","169997"
"18293","169998"
"18294","169999"
"18295","170000"
"18296","170001"
"18297","170002"
"18298","170003"
"18299","170004"
"18300","170005"
"18301","170006"
"18302","170007"
"18303","170008"
"18304","170009"
"18305","170010"
"18306","170011"
"18307","170012"
"18308","170013"
"18309","170014"
"18310","170015"
"18311","170016"
"18312","170017"
"18313","170018"
"18314","170019"
"18315","170020"
"18316","170021"
"18317","170022"
"18318","170023"
"18319","170024"
"18320","170025"
"18321","170026"
"18322","170027"
"18323","170028"
"18324","170029"
"18325","170030"
"18326","170031"
"18327","170032"
"18328","170033"
"18329","170034"
"18330","170035"
"18331","170039"
"18332","170040"
"18333","170041"
"18334","170043"
"18335","170044"
"18336","170045"
"18337","170046"
"18338","170047"
"18339","170048"
"18340","170049"
"18341","170050"
"18342","170051"
"18343","170052"
"18344","170053"
"18345","170054"
"18346","170055"
"18347","170056"
"18348","170057"
"18349","170058"
"18350","170059"
"18351","170060"
"18352","170061"
"18353","170062"
"18354","170063"
"18355","170064"
"18356","170065"
"18357","170066"
"18358","170067"
"18359","170068"
"18360","170069"
"18361","170070"
"18362","170071"
"18363","170072"
"18364","170073"
"18365","170074"
"18366","170075"
"18367","170076"
"18368","170077"
"18369","170078"
"18370","170079"
"18371","170080"
"18372","170081"
"18373","170082"
"18374","170083"
"18375","170084"
"18376","170085"
"18377","170086"
"18378","170087"
"18379","170089"
"18380","170090"
"18381","170091"
"18382","170093"
"18383","170094"
"18384","170095"
"18385","170096"
"18386","170097"
"18387","170098"
"18388","170099"
"18389","170100"
"18390","170101"
"18391","170102"
"18392","170103"
"18393","170104"
"18394","170105"
"18395","170106"
"18396","170107"
"18397","170108"
"18398","170109"
"18399","170110"
"18400","170111"
"18401","170112"
"18402","170113"
"18403","170114"
"18404","170115"
"18405","170116"
"18406","170117"
"18407","170118"
"18408","170119"
"18409","170120"
"18410","170121"
"18411","170122"
"18412","170123"
"18413","170124"
"18414","170125"
"18415","170126"
"18416","170127"
"18417","170128"
"18418","170129"
"18419","170130"
"18420","170131"
"18421","170132"
"18422","170133"
"18423","170134"
"18424","170135"
"18425","170136"
"18426","170137"
"18427","170138"
"18428","170139"
"18429","170140"
"18430","170141"
"18431","170142"
"18432","170143"
"18433","170144"
"18434","170145"
"18435","170146"
"18436","170147"
"18437","170148"
"18438","170149"
"18439","170150"
"18440","170151"
"18441","170152"
"18442","170153"
"18443","170154"
"18444","170155"
"18445","170156"
"18446","170157"
"18447","170158"
"18448","170159"
"18449","170160"
"18450","170161"
"18451","170162"
"18452","170163"
"18453","170164"
"18454","170165"
"18455","170166"
"18456","170167"
"18457","170168"
"18458","170169"
"18459","170170"
"18460","170171"
"18461","170172"
"18462","170173"
"18463","170174"
"18464","170175"
"18465","170176"
"18466","170177"
"18467","170178"
"18468","170179"
"18469","170180"
"18470","170181"
"18471","170182"
"18472","170183"
"18473","170184"
"18474","170185"
"18475","170186"
"18476","170187"
"18477","170188"
"18478","170189"
"18479","170190"
"18480","170191"
"18481","170192"
"18482","170193"
"18483","170194"
"18484","170195"
"18485","170196"
"18486","170197"
"18487","170198"
"18488","170199"
"18489","170200"
"18490","170201"
"18491","170202"
"18492","170203"
"18493","170204"
"18494","170205"
"18495","170206"
"18496","170207"
"18497","170208"
"18498","170209"
"18499","170210"
"18500","170211"
"18501","170212"
"18502","170213"
"18503","170214"
"18504","170215"
"18505","170216"
"18506","170217"
"18507","170218"
"18508","170219"
"18509","170220"
"18510","170221"
"18511","170222"
"18512","170223"
"18513","170224"
"18514","170225"
"18515","170226"
"18516","170227"
"18517","170228"
"18518","170229"
"18519","170230"
"18520","170231"
"18521","170232"
"18522","170233"
"18523","170234"
"18524","170235"
"18525","170236"
"18526","170237"
"18527","170238"
"18528","170239"
"18529","170240"
"18530","170241"
"18531","170242"
"18532","170243"
"18533","170244"
"18534","170245"
"18535","170246"
"18536","170247"
"18537","170248"
"18538","170249"
"18539","170250"
"18540","170251"
"18541","170252"
"18542","170253"
"18543","170254"
"18544","170255"
"18545","170256"
"18546","170257"
"18547","170258"
"18548","170259"
"18549","170260"
"18550","170261"
"18551","170262"
"18552","170263"
"18553","170264"
"18554","170265"
"18555","170266"
"18556","170267"
"18557","170268"
"18558","170269"
"18559","170270"
"18560","170271"
"18561","170274"
"18562","170275"
"18563","170276"
"18564","170278"
"18565","170279"
"18566","170280"
"18567","170281"
"18568","170282"
"18569","170283"
"18570","170284"
"18571","170285"
"18572","170286"
"18573","170287"
"18574","170288"
"18575","170289"
"18576","170290"
"18577","170291"
"18578","170292"
"18579","170294"
"18580","170295"
"18581","170296"
"18582","170297"
"18583","170298"
"18584","170299"
"18585","170301"
"18586","170305"
"18587","170314"
"18588","170319"
"18589","170322"
"18590","170323"
"18591","170324"
"18592","170325"
"18593","170326"
"18594","170327"
"18595","170328"
"18596","170329"
"18597","170330"
"18598","170331"
"18599","170368"
"18600","170375"
"18601","170376"
"18602","170377"
"18603","170378"
"18604","170379"
"18605","170380"
"18606","170381"
"18607","170382"
"18608","170383"
"18609","170384"
"18610","170385"
"18611","170386"
"18612","170387"
"18613","170388"
"18614","170389"
"18615","170390"
"18616","170391"
"18617","170392"
"18618","170393"
"18619","170394"
"18620","170395"
"18621","170396"
"18622","170397"
"18623","170398"
"18624","170399"
"18625","170400"
"18626","170401"
"18627","170402"
"18628","170403"
"18629","170404"
"18630","170405"
"18631","170406"
"18632","170407"
"18633","170408"
"18634","170409"
"18635","170410"
"18636","170411"
"18637","170412"
"18638","170413"
"18639","170414"
"18640","170415"
"18641","170416"
"18642","170417"
"18643","170418"
"18644","170419"
"18645","170420"
"18646","170421"
"18647","170422"
"18648","170423"
"18649","170424"
"18650","170425"
"18651","170426"
"18652","170427"
"18653","170428"
"18654","170429"
"18655","170430"
"18656","170431"
"18657","170432"
"18658","170433"
"18659","170434"
"18660","170435"
"18661","170436"
"18662","170437"
"18663","170438"
"18664","170439"
"18665","170440"
"18666","170441"
"18667","170443"
"18668","170444"
"18669","170445"
"18670","170447"
"18671","170448"
"18672","170449"
"18673","170450"
"18674","170451"
"18675","170452"
"18676","170453"
"18677","170454"
"18678","170455"
"18679","170456"
"18680","170457"
"18681","170458"
"18682","170459"
"18683","170460"
"18684","170461"
"18685","170462"
"18686","170463"
"18687","170464"
"18688","170465"
"18689","170466"
"18690","170467"
"18691","170468"
"18692","170469"
"18693","170470"
"18694","170471"
"18695","170472"
"18696","170473"
"18697","170474"
"18698","170475"
"18699","170476"
"18700","170477"
"18701","170478"
"18702","170479"
"18703","170480"
"18704","170481"
"18705","170482"
"18706","170483"
"18707","170484"
"18708","170485"
"18709","170486"
"18710","170487"
"18711","170488"
"18712","170489"
"18713","170490"
"18714","170491"
"18715","170495"
"18716","170496"
"18717","170497"
"18718","170498"
"18719","170499"
"18720","170500"
"18721","170501"
"18722","170502"
"18723","170503"
"18724","170504"
"18725","170505"
"18726","170506"
"18727","170507"
"18728","170508"
"18729","170509"
"18730","170510"
"18731","170511"
"18732","170512"
"18733","170513"
"18734","170514"
"18735","170515"
"18736","170516"
"18737","170517"
"18738","170518"
"18739","170519"
"18740","170520"
"18741","170521"
"18742","170522"
"18743","170523"
"18744","170526"
"18745","170527"
"18746","170528"
"18747","170529"
"18748","170530"
"18749","170531"
"18750","170532"
"18751","170533"
"18752","170534"
"18753","170535"
"18754","170536"
"18755","170537"
"18756","170538"
"18757","170539"
"18758","170540"
"18759","170541"
"18760","170542"
"18761","170543"
"18762","170544"
"18763","170545"
"18764","170546"
"18765","170547"
"18766","170548"
"18767","170549"
"18768","170550"
"18769","170551"
"18770","170552"
"18771","170553"
"18772","170554"
"18773","170555"
"18774","170556"
"18775","170557"
"18776","170558"
"18777","170559"
"18778","170560"
"18779","170561"
"18780","170562"
"18781","170563"
"18782","170564"
"18783","170565"
"18784","170566"
"18785","170567"
"18786","170568"
"18787","170569"
"18788","170570"
"18789","170571"
"18790","170572"
"18791","170573"
"18792","170574"
"18793","170575"
"18794","170576"
"18795","170577"
"18796","170578"
"18797","170579"
"18798","170580"
"18799","170581"
"18800","170582"
"18801","170583"
"18802","170584"
"18803","170585"
"18804","170586"
"18805","170587"
"18806","170588"
"18807","170589"
"18808","170590"
"18809","170591"
"18810","170592"
"18811","170593"
"18812","170595"
"18813","170596"
"18814","170597"
"18815","170598"
"18816","170599"
"18817","170601"
"18818","170602"
"18819","170603"
"18820","170604"
"18821","170605"
"18822","170606"
"18823","170607"
"18824","170608"
"18825","170609"
"18826","170610"
"18827","170611"
"18828","170612"
"18829","170613"
"18830","170614"
"18831","170615"
"18832","170616"
"18833","170617"
"18834","170618"
"18835","170619"
"18836","170620"
"18837","170621"
"18838","170622"
"18839","170623"
"18840","170624"
"18841","170625"
"18842","170626"
"18843","170627"
"18844","170628"
"18845","170629"
"18846","170630"
"18847","170632"
"18848","170633"
"18849","170634"
"18850","170635"
"18851","170636"
"18852","170637"
"18853","170638"
"18854","170639"
"18855","170640"
"18856","170641"
"18857","170642"
"18858","170643"
"18859","170644"
"18860","170645"
"18861","170646"
"18862","170647"
"18863","170648"
"18864","170649"
"18865","170650"
"18866","170651"
"18867","170652"
"18868","170653"
"18869","170654"
"18870","170655"
"18871","170656"
"18872","170657"
"18873","170658"
"18874","170659"
"18875","170660"
"18876","170661"
"18877","170662"
"18878","170663"
"18879","170664"
"18880","170665"
"18881","170667"
"18882","170668"
"18883","170669"
"18884","170671"
"18885","170676"
"18886","170677"
"18887","170678"
"18888","170679"
"18889","170680"
"18890","170681"
"18891","170682"
"18892","170683"
"18893","170684"
"18894","170685"
"18895","170686"
"18896","170687"
"18897","170688"
"18898","170689"
"18899","170690"
"18900","170691"
"18901","170692"
"18902","170693"
"18903","170695"
"18904","170696"
"18905","170697"
"18906","170699"
"18907","170700"
"18908","170701"
"18909","170702"
"18910","170703"
"18911","170704"
"18912","170711"
"18913","170712"
"18914","170718"
"18915","170721"
"18916","170722"
"18917","170723"
"18918","170724"
"18919","170725"
"18920","170726"
"18921","170728"
"18922","170729"
"18923","170730"
"18924","170775"
"18925","170782"
"18926","170783"
"18927","170796"
"18928","170797"
"18929","170798"
"18930","170799"
"18931","170800"
"18932","170801"
"18933","170802"
"18934","170803"
"18935","170804"
"18936","170805"
"18937","170806"
"18938","170807"
"18939","170808"
"18940","170809"
"18941","170810"
"18942","170811"
"18943","170812"
"18944","170813"
"18945","170814"
"18946","170815"
"18947","170816"
"18948","170817"
"18949","170818"
"18950","170819"
"18951","170820"
"18952","170821"
"18953","170822"
"18954","170823"
"18955","170824"
"18956","170825"
"18957","170826"
"18958","170827"
"18959","170828"
"18960","170829"
"18961","170830"
"18962","170831"
"18963","170832"
"18964","170833"
"18965","170834"
"18966","170835"
"18967","170836"
"18968","170837"
"18969","170838"
"18970","170839"
"18971","170840"
"18972","170841"
"18973","170842"
"18974","170843"
"18975","170844"
"18976","170845"
"18977","170846"
"18978","170847"
"18979","170848"
"18980","170849"
"18981","170850"
"18982","170851"
"18983","170852"
"18984","170853"
"18985","170854"
"18986","170855"
"18987","170856"
"18988","170857"
"18989","170858"
"18990","170859"
"18991","170860"
"18992","170861"
"18993","170862"
"18994","170863"
"18995","170864"
"18996","170865"
"18997","170866"
"18998","170867"
"18999","170868"
"19000","170869"
"19001","170870"
"19002","170871"
"19003","170872"
"19004","170873"
"19005","170874"
"19006","170875"
"19007","170876"
"19008","170877"
"19009","170878"
"19010","170879"
"19011","170880"
"19012","170881"
"19013","170882"
"19014","170883"
"19015","170884"
"19016","170885"
"19017","170886"
"19018","170887"
"19019","170888"
"19020","170889"
"19021","170890"
"19022","170891"
"19023","170892"
"19024","170893"
"19025","170894"
"19026","170895"
"19027","170896"
"19028","170897"
"19029","170898"
"19030","170899"
"19031","170900"
"19032","170901"
"19033","170902"
"19034","170903"
"19035","170904"
"19036","170905"
"19037","170906"
"19038","170907"
"19039","170908"
"19040","170909"
"19041","170910"
"19042","170911"
"19043","170913"
"19044","170914"
"19045","170915"
"19046","170916"
"19047","170917"
"19048","170918"
"19049","170919"
"19050","170920"
"19051","170921"
"19052","170922"
"19053","170923"
"19054","170924"
"19055","170925"
"19056","170926"
"19057","170927"
"19058","170928"
"19059","170929"
"19060","170930"
"19061","170931"
"19062","170932"
"19063","170933"
"19064","170934"
"19065","170935"
"19066","170936"
"19067","170937"
"19068","170938"
"19069","170941"
"19070","170942"
"19071","170943"
"19072","170944"
"19073","170945"
"19074","170946"
"19075","170947"
"19076","170948"
"19077","170949"
"19078","170950"
"19079","170953"
"19080","170954"
"19081","170955"
"19082","170957"
"19083","170958"
"19084","170959"
"19085","170960"
"19086","170961"
"19087","170962"
"19088","170963"
"19089","170964"
"19090","170965"
"19091","170966"
"19092","170967"
"19093","170968"
"19094","170969"
"19095","170970"
"19096","170971"
"19097","170973"
"19098","170974"
"19099","170975"
"19100","170976"
"19101","170979"
"19102","170980"
"19103","170981"
"19104","170982"
"19105","170983"
"19106","170988"
"19107","170992"
"19108","170994"
"19109","170995"
"19110","170996"
"19111","170997"
"19112","170999"
"19113","171005"
"19114","171006"
"19115","171007"
"19116","171008"
"19117","171010"
"19118","171011"
"19119","171012"
"19120","171013"
"19121","171014"
"19122","171015"
"19123","171016"
"19124","171017"
"19125","171018"
"19126","171020"
"19127","171021"
"19128","171022"
"19129","171023"
"19130","171024"
"19131","171025"
"19132","171026"
"19133","171027"
"19134","171028"
"19135","171030"
"19136","171031"
"19137","171032"
"19138","171034"
"19139","171038"
"19140","171040"
"19141","171041"
"19142","171042"
"19143","171047"
"19144","171048"
"19145","171049"
"19146","171050"
"19147","171051"
"19148","171052"
"19149","171053"
"19150","171054"
"19151","171055"
"19152","171056"
"19153","171057"
"19154","171058"
"19155","171059"
"19156","171060"
"19157","171061"
"19158","171062"
"19159","171063"
"19160","171064"
"19161","171065"
"19162","171066"
"19163","171067"
"19164","171068"
"19165","171069"
"19166","171070"
"19167","171071"
"19168","171072"
"19169","171073"
"19170","171074"
"19171","171075"
"19172","171076"
"19173","171077"
"19174","171078"
"19175","171079"
"19176","171080"
"19177","171081"
"19178","171082"
"19179","171083"
"19180","171084"
"19181","171085"
"19182","171086"
"19183","171087"
"19184","171088"
"19185","171089"
"19186","171091"
"19187","171092"
"19188","171093"
"19189","171094"
"19190","171095"
"19191","171096"
"19192","171097"
"19193","171098"
"19194","171099"
"19195","171100"
"19196","171101"
"19197","171102"
"19198","171103"
"19199","171104"
"19200","171105"
"19201","171106"
"19202","171107"
"19203","171108"
"19204","171109"
"19205","171110"
"19206","171111"
"19207","171112"
"19208","171113"
"19209","171115"
"19210","171116"
"19211","171117"
"19212","171119"
"19213","171141"
"19214","171142"
"19215","171143"
"19216","171144"
"19217","171145"
"19218","171146"
"19219","171147"
"19220","171148"
"19221","171149"
"19222","171150"
"19223","171151"
"19224","171152"
"19225","171153"
"19226","171154"
"19227","171155"
"19228","171156"
"19229","171157"
"19230","171158"
"19231","171159"
"19232","171160"
"19233","171161"
"19234","171162"
"19235","171163"
"19236","171164"
"19237","171165"
"19238","171166"
"19239","171167"
"19240","171168"
"19241","171170"
"19242","171171"
"19243","171172"
"19244","171175"
"19245","171176"
"19246","171181"
"19247","171182"
"19248","171183"
"19249","171184"
"19250","171190"
"19251","171193"
"19252","171194"
"19253","171195"
"19254","171196"
"19255","171197"
"19256","171198"
"19257","171199"
"19258","171200"
"19259","171201"
"19260","171202"
"19261","171203"
"19262","171204"
"19263","171205"
"19264","171206"
"19265","171207"
"19266","171208"
"19267","171209"
"19268","171210"
"19269","171211"
"19270","171212"
"19271","171213"
"19272","171214"
"19273","171215"
"19274","171216"
"19275","171217"
"19276","171218"
"19277","171219"
"19278","171220"
"19279","171221"
"19280","171222"
"19281","171223"
"19282","171224"
"19283","171225"
"19284","171226"
"19285","171227"
"19286","171228"
"19287","171229"
"19288","171230"
"19289","171231"
"19290","171232"
"19291","171233"
"19292","171234"
"19293","171235"
"19294","171236"
"19295","171237"
"19296","171238"
"19297","171239"
"19298","171240"
"19299","171241"
"19300","171242"
"19301","171243"
"19302","171244"
"19303","171245"
"19304","171246"
"19305","171247"
"19306","171248"
"19307","171249"
"19308","171250"
"19309","171251"
"19310","171252"
"19311","171253"
"19312","171254"
"19313","171255"
"19314","171256"
"19315","171257"
"19316","171258"
"19317","171259"
"19318","171260"
"19319","171261"
"19320","171262"
"19321","171263"
"19322","171264"
"19323","171265"
"19324","171266"
"19325","171267"
"19326","171268"
"19327","171269"
"19328","171270"
"19329","171271"
"19330","171272"
"19331","171273"
"19332","171274"
"19333","171275"
"19334","171276"
"19335","171277"
"19336","171278"
"19337","171279"
"19338","171280"
"19339","171281"
"19340","171282"
"19341","171283"
"19342","171284"
"19343","171285"
"19344","171286"
"19345","171287"
"19346","171288"
"19347","171289"
"19348","171290"
"19349","171291"
"19350","171292"
"19351","171293"
"19352","171294"
"19353","171295"
"19354","171296"
"19355","171297"
"19356","171298"
"19357","171299"
"19358","171300"
"19359","171301"
"19360","171302"
"19361","171303"
"19362","171304"
"19363","171305"
"19364","171306"
"19365","171307"
"19366","171308"
"19367","171309"
"19368","171310"
"19369","171311"
"19370","171312"
"19371","171313"
"19372","171314"
"19373","171315"
"19374","171316"
"19375","171317"
"19376","171318"
"19377","171319"
"19378","171320"
"19379","171321"
"19380","171322"
"19381","171323"
"19382","171324"
"19383","171325"
"19384","171326"
"19385","171327"
"19386","171328"
"19387","171329"
"19388","171330"
"19389","171331"
"19390","171332"
"19391","171333"
"19392","171334"
"19393","171335"
"19394","171338"
"19395","171339"
"19396","171341"
"19397","171343"
"19398","171344"
"19399","171345"
"19400","171346"
"19401","171347"
"19402","171348"
"19403","171350"
"19404","171352"
"19405","171353"
"19406","171354"
"19407","171355"
"19408","171356"
"19409","171357"
"19410","171358"
"19411","171360"
"19412","171361"
"19413","171362"
"19414","171363"
"19415","171364"
"19416","171365"
"19417","171366"
"19418","171369"
"19419","171370"
"19420","171371"
"19421","171372"
"19422","171373"
"19423","171374"
"19424","171375"
"19425","171376"
"19426","171377"
"19427","171378"
"19428","171379"
"19429","171381"
"19430","171387"
"19431","171389"
"19432","171390"
"19433","171391"
"19434","171392"
"19435","171393"
"19436","171394"
"19437","171395"
"19438","171396"
"19439","171397"
"19440","171398"
"19441","171399"
"19442","171400"
"19443","171401"
"19444","171403"
"19445","171404"
"19446","171406"
"19447","171407"
"19448","171408"
"19449","171409"
"19450","171410"
"19451","171411"
"19452","171413"
"19453","171414"
"19454","171416"
"19455","171417"
"19456","171418"
"19457","171419"
"19458","171421"
"19459","171422"
"19460","171423"
"19461","171424"
"19462","171425"
"19463","171426"
"19464","171427"
"19465","171428"
"19466","171429"
"19467","171430"
"19468","171435"
"19469","171436"
"19470","171437"
"19471","171442"
"19472","171443"
"19473","171444"
"19474","171446"
"19475","171447"
"19476","171448"
"19477","171449"
"19478","171450"
"19479","171451"
"19480","171452"
"19481","171453"
"19482","171454"
"19483","171455"
"19484","171456"
"19485","171457"
"19486","171458"
"19487","171459"
"19488","171460"
"19489","171461"
"19490","171462"
"19491","171463"
"19492","171464"
"19493","171465"
"19494","171466"
"19495","171467"
"19496","171468"
"19497","171469"
"19498","171470"
"19499","171471"
"19500","171472"
"19501","171473"
"19502","171474"
"19503","171475"
"19504","171476"
"19505","171477"
"19506","171478"
"19507","171479"
"19508","171480"
"19509","171481"
"19510","171482"
"19511","171483"
"19512","171484"
"19513","171485"
"19514","171486"
"19515","171487"
"19516","171488"
"19517","171489"
"19518","171490"
"19519","171491"
"19520","171492"
"19521","171493"
"19522","171494"
"19523","171495"
"19524","171496"
"19525","171497"
"19526","171498"
"19527","171499"
"19528","171500"
"19529","171501"
"19530","171502"
"19531","171503"
